index,audio_key,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
5631,aminor,mid_high,8,65,cinematic,main_melody,string_violin,standard,6/8,26,56,train,commu05632
5632,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05633
5633,aminor,high,8,70,newage,sub_melody,acoustic_piano,standard,4/4,22,28,train,commu05634
5634,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05635
5635,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05636
5636,cmajor,mid_high,8,80,cinematic,sub_melody,acoustic_piano,standard,4/4,32,79,train,commu05637
5637,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05638
5638,aminor,mid,8,70,newage,sub_melody,string_cello,standard,4/4,29,30,train,commu05639
5639,cmajor,mid_low,8,60,cinematic,accompaniment,acoustic_piano,standard,4/4,36,62,train,commu05640
5640,aminor,mid,8,65,cinematic,accompaniment,harp,standard,6/8,34,62,train,commu05641
5641,cmajor,mid_high,8,80,cinematic,accompaniment,acoustic_piano,standard,4/4,61,70,train,commu05642
5642,aminor,mid,8,70,newage,main_melody,acoustic_piano,standard,4/4,22,28,train,commu05643
5643,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05644
5644,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05645
5645,aminor,mid_low,8,65,cinematic,pad,string_ensemble,standard,6/8,59,60,train,commu05646
5646,aminor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,37,42,train,commu05647
5647,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05648
5648,aminor,mid,8,65,cinematic,accompaniment,acoustic_piano,standard,6/8,26,56,train,commu05649
5649,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,21,28,train,commu05650
5650,aminor,mid_high,8,70,newage,main_melody,acoustic_piano,standard,4/4,22,29,train,commu05651
5651,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05652
5652,cmajor,mid_low,16,155,cinematic,bass,acoustic_bass,standard,3/4,71,87,train,commu05653
5653,cmajor,mid_high,16,155,cinematic,sub_melody,string_violin,standard,3/4,79,88,train,commu05654
5654,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05655
5655,cmajor,high,8,60,cinematic,sub_melody,acoustic_piano,standard,4/4,35,52,train,commu05656
5656,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05657
5657,cmajor,high,8,90,cinematic,main_melody,flute,standard,3/4,67,68,train,commu05658
5658,cmajor,low,8,60,cinematic,bass,string_double_bass,standard,4/4,59,81,train,commu05659
5659,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05660
5660,cmajor,mid_low,4,45,newage,accompaniment,acoustic_piano,standard,4/4,23,30,train,commu05661
5661,cmajor,mid,16,155,cinematic,accompaniment,acoustic_guitar,triplet,3/4,61,83,train,commu05662
5662,aminor,mid_high,8,65,cinematic,sub_melody,harp-2,standard,6/8,43,58,train,commu05663
5663,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05664
5664,cmajor,mid,16,155,cinematic,accompaniment,acoustic_guitar,triplet,3/4,60,84,train,commu05665
5665,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05666
5666,aminor,mid,8,70,newage,accompaniment,acoustic_piano,standard,4/4,21,30,train,commu05667
5667,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05668
5668,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05669
5669,cmajor,very_low,8,80,cinematic,bass,acoustic_piano,standard,4/4,42,50,train,commu05670
5670,aminor,mid,8,70,newage,sub_melody,string_ensemble,standard,4/4,25,26,train,commu05671
5671,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05672
5672,cmajor,mid,8,95,newage,accompaniment,acoustic_piano,standard,4/4,32,49,train,commu05673
5673,aminor,high,8,65,cinematic,sub_melody,celesta,standard,6/8,45,62,train,commu05674
5674,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05675
5675,aminor,mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,63,66,train,commu05676
5676,cmajor,high,4,45,newage,main_melody,acoustic_piano,standard,4/4,21,30,train,commu05677
5677,cmajor,mid_high,8,90,cinematic,main_melody,string_ensemble,standard,4/4,109,110,train,commu05678
5678,aminor,mid_high,8,70,newage,riff,acoustic_piano,standard,4/4,22,30,train,commu05679
5679,cmajor,mid_high,16,155,cinematic,main_melody,acoustic_piano,standard,3/4,57,76,train,commu05680
5680,aminor,mid,8,70,newage,sub_melody,string_cello,standard,4/4,27,43,train,commu05681
5681,cmajor,mid,8,60,cinematic,main_melody,string_violin,standard,4/4,67,72,train,commu05682
5682,cmajor,mid_high,8,60,cinematic,sub_melody,acoustic_piano,standard,4/4,45,60,train,commu05683
5683,aminor,high,4,60,newage,main_melody,acoustic_piano,standard,4/4,43,48,train,commu05684
5684,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05685
5685,aminor,mid_high,8,70,newage,sub_melody,string_ensemble,standard,4/4,21,22,train,commu05686
5686,cmajor,mid_low,8,60,cinematic,accompaniment,string_ensemble,standard,4/4,85,98,train,commu05687
5687,cmajor,mid_low,8,60,cinematic,accompaniment,string_ensemble,standard,4/4,62,88,train,commu05688
5688,aminor,high,8,70,newage,riff,acoustic_piano,standard,4/4,23,30,train,commu05689
5689,aminor,high,8,65,cinematic,sub_melody,acoustic_piano,standard,6/8,36,62,train,commu05690
5690,aminor,mid_high,8,70,newage,riff,acoustic_piano,standard,4/4,23,24,train,commu05691
5691,cmajor,mid_low,8,95,newage,accompaniment,acoustic_piano,triplet,4/4,73,82,train,commu05692
5692,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05693
5693,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05694
5694,aminor,mid,4,60,newage,accompaniment,acoustic_piano,standard,4/4,37,38,train,commu05695
5695,cmajor,high,8,90,cinematic,pad,string_ensemble,standard,3/4,71,71,train,commu05696
5696,aminor,mid,8,70,newage,sub_melody,string_ensemble,standard,4/4,10,26,train,commu05697
5697,cmajor,mid,8,135,cinematic,pad,string_violin,standard,4/4,82,82,train,commu05698
5698,cmajor,mid,8,60,cinematic,main_melody,acoustic_guitar,standard,4/4,3,60,train,commu05699
5699,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05700
5700,cmajor,mid_high,8,95,newage,main_melody,acoustic_piano,triplet,4/4,43,62,train,commu05701
5701,cmajor,mid_high,4,45,newage,accompaniment,acoustic_piano,standard,4/4,21,30,train,commu05702
5702,cmajor,mid_high,8,60,cinematic,main_melody,flute-2,standard,4/4,35,54,train,commu05703
5703,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05704
5704,cmajor,mid,8,90,cinematic,accompaniment,harp,standard,3/4,85,86,train,commu05705
5705,aminor,mid_high,8,65,cinematic,main_melody,string_violin,standard,6/8,40,62,train,commu05706
5706,aminor,mid_high,8,65,cinematic,main_melody,flute,standard,6/8,30,62,train,commu05707
5707,aminor,mid_high,8,70,newage,riff,acoustic_piano,standard,4/4,23,30,train,commu05708
5708,aminor,mid,8,70,newage,pad,string_ensemble,standard,4/4,81,82,train,commu05709
5709,cmajor,high,8,95,newage,main_melody,acoustic_piano,triplet,4/4,43,60,train,commu05710
5710,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05711
5711,aminor,high,8,70,newage,sub_melody,acoustic_piano,standard,4/4,23,24,train,commu05712
5712,aminor,mid_low,8,65,cinematic,sub_melody,string_cello,standard,6/8,86,104,train,commu05713
5713,cmajor,mid,8,60,cinematic,main_melody,acoustic_guitar,standard,4/4,20,36,train,commu05714
5714,cmajor,mid_low,8,60,cinematic,accompaniment,nylon_guitar,standard,4/4,33,60,train,commu05715
5715,cmajor,mid_low,4,45,newage,accompaniment,acoustic_piano,standard,4/4,25,30,train,commu05716
5716,cmajor,high,4,45,newage,main_melody,acoustic_piano,standard,4/4,23,30,train,commu05717
5717,cmajor,mid,8,60,cinematic,main_melody,acoustic_piano,standard,4/4,49,66,train,commu05718
5718,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,41,49,train,commu05719
5719,cmajor,mid_high,16,155,cinematic,main_melody,acoustic_piano,standard,3/4,49,103,train,commu05720
5720,aminor,mid,8,70,newage,pad,string_ensemble,standard,4/4,81,82,train,commu05721
5721,cmajor,mid,8,80,cinematic,riff,acoustic_guitar,standard,4/4,29,51,train,commu05722
5722,cmajor,mid,8,60,cinematic,main_melody,acoustic_guitar,standard,4/4,15,36,train,commu05723
5723,cmajor,mid,8,155,cinematic,accompaniment,string_ensemble,triplet,3/4,68,87,train,commu05724
5724,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05725
5725,cmajor,mid,8,135,cinematic,main_melody,bassoon,standard,4/4,67,88,train,commu05726
5726,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05727
5727,cmajor,high,8,80,cinematic,sub_melody,celesta,standard,4/4,31,50,train,commu05728
5728,cmajor,mid,8,50,newage,accompaniment,acoustic_piano,standard,4/4,47,56,train,commu05729
5729,cmajor,mid_low,8,135,cinematic,accompaniment,acoustic_piano,standard,4/4,69,89,train,commu05730
5730,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,53,60,train,commu05731
5731,cmajor,mid,8,60,cinematic,pad,string_ensemble,standard,4/4,59,60,train,commu05732
5732,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05733
5733,aminor,mid,8,70,newage,sub_melody,string_ensemble,standard,4/4,21,22,train,commu05734
5734,aminor,mid,8,65,cinematic,accompaniment,acoustic_piano,standard,6/8,26,56,train,commu05735
5735,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05736
5736,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05737
5737,aminor,mid,8,65,cinematic,sub_melody,string_cello,standard,6/8,14,122,train,commu05738
5738,cmajor,high,4,45,newage,main_melody,acoustic_piano,standard,4/4,21,30,train,commu05739
5739,cmajor,mid_high,4,80,cinematic,pad,string_ensemble,standard,4/4,17,40,train,commu05740
5740,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05741
5741,aminor,high,8,65,cinematic,riff,acoustic_piano,standard,6/8,31,52,train,commu05742
5742,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05743
5743,cmajor,mid_low,8,60,cinematic,sub_melody,harp,standard,4/4,37,61,train,commu05744
5744,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05745
5745,cmajor,mid_low,8,60,cinematic,pad,brass_ensemble,standard,4/4,35,36,train,commu05746
5746,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05747
5747,cmajor,mid,8,135,cinematic,main_melody,brass_ensemble,standard,4/4,82,89,train,commu05748
5748,cmajor,mid_high,8,95,newage,main_melody,acoustic_piano,standard,4/4,41,60,train,commu05749
5749,aminor,mid,8,70,newage,riff,acoustic_piano,standard,4/4,21,30,train,commu05750
5750,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05751
5751,aminor,mid,4,60,newage,accompaniment,acoustic_piano,standard,4/4,37,40,train,commu05752
5752,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05753
5753,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05754
5754,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05755
5755,cmajor,mid,8,135,cinematic,main_melody,bassoon,standard,4/4,81,92,train,commu05756
5756,aminor,very_low,8,65,cinematic,bass,string_ensemble,standard,6/8,81,82,train,commu05757
5757,aminor,mid,8,70,newage,main_melody,acoustic_piano,standard,4/4,25,26,train,commu05758
5758,cmajor,mid,8,135,cinematic,accompaniment,string_cello,standard,4/4,101,111,train,commu05759
5759,cmajor,high,16,95,newage,main_melody,acoustic_piano,standard,4/4,41,60,train,commu05760
5760,cmajor,mid_high,9,90,cinematic,riff,string_ensemble,standard,3/4,67,98,train,commu05761
5761,cmajor,mid,8,80,cinematic,riff,acoustic_guitar,standard,4/4,30,52,train,commu05762
5762,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05763
5763,aminor,mid_high,8,65,cinematic,main_melody,flute,standard,6/8,26,70,train,commu05764
5764,cmajor,mid_high,16,155,cinematic,main_melody,acoustic_piano,triplet,3/4,41,99,train,commu05765
5765,aminor,mid_high,8,65,cinematic,main_melody,string_ensemble,standard,6/8,31,62,train,commu05766
5766,cmajor,mid,8,60,cinematic,main_melody,string_violin,standard,4/4,43,44,train,commu05767
5767,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05768
5768,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05769
5769,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05770
5770,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,74,92,train,commu05771
5771,aminor,high,8,65,cinematic,riff,celesta,standard,6/8,36,62,train,commu05772
5772,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05773
5773,cmajor,mid_high,16,155,cinematic,main_melody,acoustic_piano,triplet,3/4,47,100,train,commu05774
5774,cmajor,high,4,45,newage,main_melody,acoustic_piano,standard,4/4,21,30,train,commu05775
5775,cmajor,high,4,45,newage,main_melody,acoustic_piano,standard,4/4,23,30,train,commu05776
5776,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05777
5777,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05778
5778,cmajor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,21,22,train,commu05779
5779,cmajor,high,8,95,newage,main_melody,acoustic_piano,standard,4/4,41,60,train,commu05780
5780,cmajor,mid_high,8,60,cinematic,main_melody,flute-2,standard,4/4,31,52,train,commu05781
5781,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05782
5782,cmajor,mid,16,155,cinematic,sub_melody,string_cello-2,standard,3/4,79,80,train,commu05783
5783,cmajor,mid,8,60,cinematic,main_melody,string_violin,standard,4/4,25,76,train,commu05784
5784,aminor,mid_high,8,70,newage,riff,acoustic_piano,standard,4/4,23,30,train,commu05785
5785,cmajor,mid,4,45,newage,accompaniment,acoustic_piano,standard,4/4,23,30,train,commu05786
5786,cmajor,mid_high,16,155,cinematic,main_melody,accordion,standard,3/4,64,97,train,commu05787
5787,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05788
5788,cmajor,mid,8,60,cinematic,accompaniment,acoustic_piano,standard,4/4,26,62,train,commu05789
5789,aminor,mid,8,70,newage,sub_melody,string_cello,standard,4/4,41,57,train,commu05790
5790,cmajor,mid,16,155,cinematic,accompaniment,string_ensemble,triplet,3/4,67,88,train,commu05791
5791,aminor,mid_high,8,70,newage,riff,acoustic_piano,standard,4/4,21,30,train,commu05792
5792,cmajor,mid,4,80,cinematic,pad,string_ensemble,standard,4/4,51,60,train,commu05793
5793,cmajor,mid_high,16,155,cinematic,main_melody,accordion,standard,3/4,80,100,train,commu05794
5794,cmajor,high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,72,80,train,commu05795
5795,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05796
5796,cmajor,mid_high,8,60,cinematic,main_melody,acoustic_piano,standard,4/4,29,58,train,commu05797
5797,cmajor,mid,4,45,newage,sub_melody,string_cello,standard,4/4,39,52,train,commu05798
5798,aminor,mid,8,70,newage,sub_melody,string_ensemble,standard,4/4,57,72,train,commu05799
5799,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05800
5800,aminor,high,4,60,newage,main_melody,acoustic_piano,standard,4/4,43,52,train,commu05801
5801,cmajor,mid_low,16,155,cinematic,accompaniment,string_ensemble,standard,3/4,75,93,train,commu05802
5802,aminor,high,8,70,newage,sub_melody,acoustic_piano,standard,4/4,21,30,train,commu05803
5803,cmajor,mid,8,60,cinematic,sub_melody,brass_ensemble,standard,4/4,24,69,train,commu05804
5804,cmajor,mid,8,60,cinematic,accompaniment,nylon_guitar-3,standard,4/4,31,62,train,commu05805
5805,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05806
5806,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05807
5807,cmajor,mid_high,8,95,newage,main_melody,acoustic_piano,standard,4/4,45,59,train,commu05808
5808,cmajor,high,8,60,newage,main_melody,acoustic_piano,standard,4/4,23,24,train,commu05809
5809,cmajor,mid_low,8,60,cinematic,accompaniment,harp,standard,4/4,31,56,train,commu05810
5810,aminor,mid_low,8,65,cinematic,sub_melody,timpani,standard,6/8,127,127,train,commu05811
5811,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05812
5812,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05813
5813,aminor,mid,8,65,cinematic,accompaniment,harp,standard,6/8,33,61,train,commu05814
5814,aminor,high,8,70,newage,sub_melody,acoustic_piano,standard,4/4,21,30,train,commu05815
5815,cmajor,high,4,80,cinematic,sub_melody,acoustic_piano,standard,4/4,33,40,train,commu05816
5816,cmajor,mid_high,4,80,cinematic,sub_melody,string_ensemble,standard,4/4,32,39,train,commu05817
5817,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05818
5818,aminor,mid_high,8,65,cinematic,riff,string_ensemble,standard,6/8,101,102,train,commu05819
5819,aminor,mid_high,8,65,cinematic,main_melody,acoustic_piano,standard,6/8,32,62,train,commu05820
5820,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05821
5821,aminor,very_low,8,65,cinematic,bass,string_ensemble,standard,6/8,81,82,train,commu05822
5822,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,53,60,train,commu05823
5823,cmajor,mid,8,60,cinematic,accompaniment,harp,standard,4/4,33,59,train,commu05824
5824,cmajor,mid_low,8,135,cinematic,accompaniment,acoustic_piano,standard,4/4,65,88,train,commu05825
5825,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05826
5826,aminor,mid_high,8,60,newage,main_melody,acoustic_piano,standard,4/4,63,68,train,commu05827
5827,cmajor,mid,8,135,cinematic,main_melody,bassoon-2,standard,4/4,80,111,train,commu05828
5828,cmajor,mid,8,135,cinematic,main_melody,celesta,standard,4/4,101,112,train,commu05829
5829,aminor,mid,8,65,cinematic,main_melody,flute,standard,6/8,33,62,train,commu05830
5830,aminor,mid,8,70,newage,riff,acoustic_piano,standard,4/4,23,28,train,commu05831
5831,cmajor,high,4,45,newage,main_melody,acoustic_piano,standard,4/4,23,30,train,commu05832
5832,aminor,mid,4,60,newage,accompaniment,acoustic_piano,standard,4/4,37,40,train,commu05833
5833,aminor,mid_high,8,70,newage,main_melody,acoustic_piano,standard,4/4,24,30,train,commu05834
5834,cmajor,mid_high,8,95,newage,main_melody,acoustic_piano,triplet,4/4,51,70,train,commu05835
5835,cmajor,mid_high,8,60,cinematic,main_melody,flute,standard,4/4,38,55,train,commu05836
5836,aminor,mid_high,8,65,cinematic,riff,acoustic_piano,standard,6/8,28,52,train,commu05837
5837,cmajor,mid,8,60,cinematic,pad,acoustic_piano,standard,4/4,28,56,train,commu05838
5838,cmajor,mid_high,16,155,cinematic,sub_melody,string_ensemble,standard,3/4,61,111,train,commu05839
5839,cmajor,mid,4,45,newage,sub_melody,string_ensemble,standard,4/4,33,41,train,commu05840
5840,aminor,low,8,65,cinematic,bass,acoustic_piano,standard,6/8,32,38,train,commu05841
5841,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05842
5842,cmajor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,22,30,train,commu05843
5843,cmajor,mid_low,4,45,newage,accompaniment,acoustic_piano,standard,4/4,22,30,train,commu05844
5844,cmajor,mid,16,155,cinematic,sub_melody,string_cello-2,standard,3/4,77,78,train,commu05845
5845,cmajor,mid_high,16,155,cinematic,main_melody,accordion,triplet,3/4,61,85,train,commu05846
5846,cmajor,mid,8,95,newage,accompaniment,acoustic_piano,triplet,4/4,44,62,train,commu05847
5847,cmajor,mid_low,4,80,cinematic,pad,string_ensemble,standard,4/4,42,49,train,commu05848
5848,aminor,mid_high,8,70,newage,main_melody,acoustic_piano,standard,4/4,21,26,train,commu05849
5849,cmajor,high,8,90,cinematic,main_melody,glockenspiel-2,standard,3/4,61,93,train,commu05850
5850,aminor,mid,8,70,newage,sub_melody,string_ensemble,standard,4/4,23,24,train,commu05851
5851,cmajor,very_low,8,80,cinematic,bass,acoustic_piano,standard,4/4,43,50,train,commu05852
5852,cmajor,mid_low,8,135,cinematic,accompaniment,acoustic_piano,standard,4/4,61,98,train,commu05853
5853,cmajor,mid_high,16,155,cinematic,main_melody,acoustic_piano,triplet,3/4,44,102,train,commu05854
5854,aminor,mid,8,70,newage,riff,acoustic_piano,standard,4/4,22,30,train,commu05855
5855,cmajor,mid_high,8,60,cinematic,main_melody,acoustic_piano,standard,4/4,31,60,train,commu05856
5856,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05857
5857,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05858
5858,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05859
5859,cmajor,mid_high,8,80,cinematic,main_melody,acoustic_piano,standard,4/4,53,60,train,commu05860
5860,cmajor,mid,8,80,cinematic,pad,string_ensemble,standard,4/4,51,60,train,commu05861
5861,cmajor,mid_high,16,155,cinematic,main_melody,accordion,triplet,3/4,67,78,train,commu05862
5862,cmajor,mid_high,8,60,cinematic,main_melody,string_ensemble,standard,4/4,31,64,train,commu05863
5863,cmajor,mid,8,135,cinematic,main_melody,celesta,standard,4/4,101,111,train,commu05864
5864,cmajor,mid_low,8,60,cinematic,accompaniment,nylon_guitar,standard,4/4,31,62,train,commu05865
5865,aminor,high,4,60,newage,main_melody,acoustic_piano,standard,4/4,47,52,train,commu05866
5866,cmajor,mid,8,60,cinematic,main_melody,acoustic_guitar,standard,4/4,16,36,train,commu05867
5867,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05868
5868,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05869
5869,cmajor,mid,8,60,cinematic,sub_melody,string_ensemble,standard,4/4,29,71,train,commu05870
5870,cmajor,mid,4,45,newage,sub_melody,string_ensemble,standard,4/4,28,52,train,commu05871
5871,cmajor,mid,8,135,cinematic,main_melody,bassoon,standard,4/4,81,92,train,commu05872
5872,aminor,mid,8,65,cinematic,main_melody,string_ensemble,standard,6/8,31,70,train,commu05873
5873,aminor,mid,8,70,newage,sub_melody,string_ensemble,standard,4/4,25,26,train,commu05874
5874,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05875
5875,cmajor,mid,4,45,newage,sub_melody,string_cello,standard,4/4,53,102,train,commu05876
5876,cmajor,high,4,45,newage,main_melody,acoustic_piano,standard,4/4,21,30,train,commu05877
5877,cmajor,mid,8,135,cinematic,main_melody,bassoon,standard,4/4,101,112,train,commu05878
5878,cmajor,mid_high,4,80,cinematic,riff,acoustic_piano,standard,4/4,41,50,train,commu05879
5879,cmajor,mid_high,16,155,cinematic,main_melody,acoustic_piano,standard,3/4,61,102,train,commu05880
5880,cmajor,mid_high,8,60,cinematic,sub_melody,string_ensemble,standard,4/4,24,62,train,commu05881
5881,aminor,mid_low,8,65,cinematic,sub_melody,timpani,standard,6/8,125,127,train,commu05882
5882,aminor,mid_low,8,65,cinematic,sub_melody,timpani,standard,6/8,68,68,train,commu05883
5883,aminor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,33,36,train,commu05884
5884,aminor,mid_high,8,65,cinematic,sub_melody,acoustic_piano,standard,6/8,39,60,train,commu05885
5885,cmajor,mid_low,8,60,cinematic,pad,acoustic_piano,standard,4/4,26,54,train,commu05886
5886,aminor,mid,8,70,newage,sub_melody,string_ensemble,standard,4/4,21,22,train,commu05887
5887,aminor,mid_high,8,65,cinematic,main_melody,string_ensemble,standard,6/8,39,62,train,commu05888
5888,cmajor,mid_high,16,155,cinematic,sub_melody,string_ensemble,standard,3/4,62,107,train,commu05889
5889,cmajor,mid_low,16,155,cinematic,bass,acoustic_guitar,standard,3/4,73,90,train,commu05890
5890,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05891
5891,cmajor,mid_high,8,135,cinematic,main_melody,clarinet,standard,4/4,81,92,train,commu05892
5892,aminor,mid,8,65,cinematic,accompaniment,acoustic_piano,standard,6/8,29,56,train,commu05893
5893,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05894
5894,cmajor,mid,4,80,cinematic,riff,acoustic_piano,standard,4/4,41,52,train,commu05895
5895,aminor,mid,8,65,cinematic,accompaniment,harp,standard,6/8,31,62,train,commu05896
5896,cmajor,mid_low,8,60,cinematic,accompaniment,acoustic_piano,standard,4/4,33,62,train,commu05897
5897,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05898
5898,aminor,mid_low,8,60,newage,accompaniment,acoustic_piano,standard,4/4,33,36,train,commu05899
5899,cmajor,mid,8,60,cinematic,main_melody,string_ensemble,standard,4/4,27,56,train,commu05900
5900,aminor,mid,8,60,newage,accompaniment,acoustic_piano,standard,4/4,35,40,train,commu05901
5901,cmajor,mid,8,60,cinematic,main_melody,string_violin,standard,4/4,27,58,train,commu05902
5902,cmajor,high,8,80,cinematic,sub_melody,celesta,standard,4/4,37,49,train,commu05903
5903,cmajor,mid,4,45,newage,accompaniment,acoustic_piano,standard,4/4,21,30,train,commu05904
5904,cmajor,mid,8,60,cinematic,sub_melody,string_ensemble,standard,4/4,71,91,train,commu05905
5905,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05906
5906,aminor,mid_high,8,65,cinematic,main_melody,flute,standard,6/8,31,62,train,commu05907
5907,cmajor,mid_high,16,155,cinematic,sub_melody,string_ensemble,standard,3/4,83,84,train,commu05908
5908,aminor,mid_low,8,70,newage,pad,synth_pad,standard,4/4,81,82,train,commu05909
5909,cmajor,mid_high,8,135,cinematic,accompaniment,string_cello,standard,4/4,101,110,train,commu05910
5910,cmajor,low,8,60,cinematic,bass,string_double_bass-3,standard,4/4,47,48,train,commu05911
5911,aminor,high,8,70,newage,sub_melody,acoustic_piano,standard,4/4,23,30,train,commu05912
5912,cmajor,mid_low,8,95,newage,accompaniment,acoustic_piano,triplet,4/4,43,60,train,commu05913
5913,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05914
5914,cmajor,high,4,80,cinematic,sub_melody,acoustic_piano,standard,4/4,35,40,train,commu05915
5915,aminor,mid,8,70,newage,pad,synth_pad,standard,4/4,41,42,train,commu05916
5916,aminor,mid_high,8,65,cinematic,pad,string_ensemble,standard,6/8,81,82,train,commu05917
5917,cmajor,mid,8,135,cinematic,main_melody,celesta,standard,4/4,101,110,train,commu05918
